t,obs0,obs1,act0,act1,act2,rew,rep,crab_pop
33,-0.9706137,-0.8111544,-1.0,-0.8603083,-1.0,-0.7346666119315507,2,"[1.7538113203506573e-06 0.00954203822363942 1.4248847991465277
 24.957631305385508 194.7817590981863 821.645917571523 1926.265702564801
 2523.179581921057 1839.143363289292 758.7036870205029 241.72724587380966
 157.3715698660158 153.2626500417742 119.89117788233085 70.99175867972592
 35.58531875740291 19.49599127400551 8.976026408938406 2.330371911358041
 0.2527286542079342 0.003088216330526139]"
34,-0.9669749,-0.76885444,-0.9999999,-1.0,-0.8329354,-0.7472052093571742,2,"[1.948871256055169e-07 0.0010642093278194578 0.17579050400200544
 4.92740062565128 54.621944692899284 315.4497864549611 1036.2609677832907
 1980.7618650953757 2205.4026997390883 1427.4257765029852
 580.6494207739315 216.4542931596984 150.7392990850577 129.2221930131322
 86.59742903002116 45.73985311169028 22.73157241166762 10.084488292241547
 3.264165262729648 0.4838208001780018 0.00616711293970762]"
35,-0.74876004,-0.69711304,-1.0,-0.86451083,-1.0,-0.7816984474125241,2,"[6.97573125e+03 3.33370635e+03 7.67805542e-01 1.00000001e+00
 2.20000000e+01 1.60000000e+02 6.45000000e+02 1.38900000e+03
 1.65100000e+03 1.11400000e+03 4.76000000e+02 1.73000000e+02
 1.28000000e+02 1.10000000e+02 7.50000000e+01 4.00000000e+01
 2.10000000e+01 9.00000000e+00 3.00000000e+00 0.00000000e+00
 0.00000000e+00]"
36,-0.97195345,-0.70907885,-1.0,-0.63611674,-1.0,-0.7910400768555454,2,"[673.5887593594474 5001.563650343334 3912.787921231927 710.7837617924865
 13.829771611136445 54.34944724685947 282.8224299959045 837.7566640509675
 1428.6237236763768 1431.0097279337685 873.5559140151993
 361.25776266414664 159.3954462231816 116.2740174992853 87.79835006817369
 51.66718923502423 26.7714966050906 11.85624023679097 2.8830363508806887
 0.2613800572317302 0.003091944182154416]"
37,-0.9721889,-0.69881785,-0.9999993,-0.31033444,-0.9515146,-0.8097132071055125,2,"[66.79368384880861 1005.5129251899136 3959.0342534077554
 3696.8548967507236 1146.4000462095644 129.34933103672742
 106.53249642743523 388.11512935754075 885.7202530856711
 1216.5569781493627 1039.3226414130218 576.298953121098 242.4672843584126
 125.14776454324617 90.19573737894898 57.40111062901366 28.399573838989916
 13.009847678330388 4.066182366606874 0.4967835016514104
 0.006172704551056896]"
38,-0.9646866,-0.6333387,-0.99995315,0.2246381,-0.99972636,-0.8483464088548155,2,"[6.953621130339602 160.72404253090056 1216.2232213229029
 3416.6034887228348 3333.9708836351524 1313.155507546091
 246.42985098146926 163.02175544850877 372.08057910420564
 593.1082244114086 634.160308049856 464.0697456820871 228.65577939266305
 98.553066242856 59.167598160539455 40.918273646086504 22.45229219439846
 8.503430768255717 2.735521855070019 0.47518220043969184
 0.006163385235717689]"
39,-0.9867315,-0.6485161,-1.0,-0.8978562,-1.0,-0.8983161973163084,2,"[0.6874030209850421 23.089652568655424 275.05408355141486
 1395.6165844214993 3105.5440995845756 2937.38449446753 1262.1920949156286
 288.5141262328847 161.8751103603536 274.1416100014284 348.86054677940183
 319.6855618187163 202.6921399923422 96.57199990835464 46.97059173492507
 30.985649451944667 18.287436196873568 6.806976199396444
 1.7897587025969803 0.24408365341200866 0.003084488552717035]"
40,-0.98511904,-0.7394641,-0.9998583,-0.9960504,-0.9073078,-0.9043229512424948,2,"[0.016566641790805244 2.96675702712631 54.667776728659 419.5097192514009
 1580.8433535041167 2898.6510474300426 2575.6628869010415
 1143.7058824810208 317.59921391477917 205.64942722760924
 292.02645157572465 328.6470860640353 258.13195849286706
 143.29883055065855 67.8759262120103 36.94094313785717 20.5070165372807
 8.718927686213576 2.3244114387445745 0.2527254540302022
 0.0030882162936165525]"
41,-0.8713279,-0.6060952,-1.0,-0.9603262,-1.0,-0.9246771917719995,2,"[0.0007283798085622845 0.17296623286306065 8.750386224038788
 108.75138165337354 599.370237223812 1741.4460323212445 2689.729967453226
 2141.1742599533277 880.5202039090512 244.34724763647807
 143.87172673239374 161.56737266952825 158.12363085375054
 106.26190673746144 51.88950918030793 23.37276784535419 13.743080409191306
 5.401042908378751 1.2670214836077047 0.2354482530712626
 0.003080760885636691]"
42,-0.9724419,-0.7796553,-1.0,-0.79995394,-1.0,-0.9299006541237858,2,"[1.558963161698671e-06 0.008485911507544774 1.2845067786491469
 24.256395241388525 192.75578515606406 809.2486257958024 1898.779188088269
 2488.008053800951 1799.3600748232554 736.3166988125718 242.57382500091214
 157.0279663920384 159.27100062283418 126.8527453921147 72.71282903924144
 34.94720551940999 16.878336205751005 7.415722196598313 2.051064886452693
 0.24840135268518893 0.0030863523862572073]"
43,-0.96760744,-0.761077,-0.99999994,-1.0,-0.840548,-0.9438463414883241,2,"[1.9488881981790462e-07 0.001064560720683182 0.1773260134439881
 5.096440217171215 55.47849156659696 314.4699307620398 1018.7847136659964
 1920.6188739398858 2123.328205942691 1376.0585811478566 555.9080511394213
 208.09700897155432 146.93115399508048 127.35073785674541
 84.20818137148696 44.737923077090656 20.826947810824983 9.190184892796813
 3.246202418160336 0.4838111984745529 0.00616711282897886]"
44,-0.7496426,-0.6979329,-1.0,-0.8662058,-1.0,-0.9767367179278498,2,"[7.61466812e+03 3.63905468e+03 8.38132115e-01 2.00000001e+00
 1.60000000e+01 1.77000000e+02 6.78000000e+02 1.34900000e+03
 1.56800000e+03 1.06600000e+03 4.50000000e+02 1.80000000e+02
 1.31000000e+02 1.14000000e+02 7.10000000e+01 3.80000000e+01
 1.50000000e+01 8.00000000e+00 3.00000000e+00 0.00000000e+00
 0.00000000e+00]"
45,-0.97080094,-0.69925475,-1.0,-0.62260747,-1.0,-0.985466191370122,2,"[735.2856160507072 5459.6781181023825 4271.178182484149 776.0213625958098
 14.147766527848647 54.23400957429933 301.2067764412238 849.9469821846731
 1383.1190608717077 1362.257809330169 827.8100651635525 342.8292194992525
 161.70460703427477 116.9663406224644 82.40137527963137 48.32498065248809
 22.520183219830493 9.616105536106272 3.91864072980173 0.7105856444692886
 0.009244145604620169]"
46,-0.9732551,-0.6945101,-0.99999964,-0.3071692,-0.9551445,-1.004048162739551,2,"[72.50583680971694 1095.6185106298117 4327.555951968671 4049.352056925516
 1261.4104385268358 142.2317704642697 112.43267460048051 403.3964913879674
 873.3090495063103 1163.9577700801838 980.5386702642311 538.2592915612889
 234.76558998941903 119.6951294909825 85.45753346312199 55.430282707493966
 26.605355691833292 11.00301503554979 2.865100649911404 0.2613704559183665
 0.0030919440714256563]"
47,-0.9669236,-0.63616717,-0.9999695,0.2400297,-0.9997225,-1.0420650119966335,2,"[7.307687631307816 173.70920756813658 1327.8343919774106
 3732.9269206509043 3659.678208542915 1441.3888088033164
 271.01367772125366 165.57302533611653 365.08604597414 588.5634038752431
 642.1222693880372 448.06450428419356 211.9031953081231 100.42681818630618
 59.897764283274235 34.953796243207066 18.55511752669669 8.388024617946002
 2.3184021100937584 0.2527222531503185 0.003088216256706966]"
48,-0.9862403,-0.65586466,-1.0,-0.90227634,-1.0,-1.0926689467458568,2,"[0.7922610286676594 25.276629483084537 300.26035710849084
 1527.682353715858 3386.0248696065273 3208.6629059242155
 1377.6722909865634 304.1984638573774 151.12695501618623 256.3852158937723
 346.8315556699299 315.2648750549767 195.4369114252799 89.53698073552488
 44.56357679370033 26.093694133679385 14.109589228591606
 6.7865694397742455 2.039067940285605 0.24839495123748712
 0.0030863523124380343]"
49,-0.9851281,-0.70212007,-0.9999971,-0.9967765,-0.8979989,-1.0986504300106703,2,"[0.01800781233709834 3.2279466990373145 59.833435005704274
 456.4026833933059 1712.3273842304031 3161.9718731021485 2841.354773730147
 1264.0099078404414 340.3612875691193 195.28421358971798 281.9110826603069
 316.120813154082 243.40486631596656 135.85164216521466 64.26666239084514
 32.20333651238605 17.428338855792894 7.816914066786083 2.723486910468448
 0.47517579844587254 0.006163385161898516]"
50,-0.8735438,-0.62045497,-1.0,-0.97963464,-1.0,-1.1210274198789432,2,"[0.002165068703198409 0.4098351225202037 10.556933118414776
 115.50459350721853 643.1192242887827 1890.508343475619 2931.4389417774228
 2365.7535638037207 984.732039168783 253.0849164892178 127.64527367665777
 149.77974805781147 136.58123520278878 85.95666426050998 45.18199492405307
 23.477140697664307 11.737814381878819 5.412956906801297 1.099308690511772
 0.017299605011672492 7.455666346967149e-06]"
51,-0.97577584,-0.74912006,-1.0,-0.7769562,-1.0,-1.1262022037048824,2,"[1.9486730327116115e-06 0.010600976165447135 1.5775606655042158
 27.059822086254815 208.39088765117555 873.6816237734332
 2056.0123460439595 2724.883973114081 1996.1783442654844 817.6575825049005
 240.505227714897 142.79300025028735 140.44202586686637 108.37351921349907
 63.40781809833778 32.29061012621189 14.929092068606906 6.521382415017879
 2.0331020412319925 0.2483917509817396 0.003086352275528448]"
52,-0.96227944,-0.76439375,-0.99999976,-1.0,-0.825329,-1.1422863897748554,2,"[1.9489390246269144e-07 0.0010656149632586927 0.18194318239262197
 5.6411318760622695 61.67217348226623 345.28868795596145 1106.745739799524
 2076.1696389341346 2305.745002927767 1503.9204276879918 588.4500650450359
 198.08035428956856 135.17118598862592 115.19417998310767
 72.91720289636588 36.524201182351 17.647568838388032 8.184928951706338
 2.9788434780107753 0.4794902976973541 0.0061652489585291015]"
53,-0.7388618,-0.7069477,-1.0,-0.8778731,-1.0,-1.178200717287082,2,"[7.52327542e+03 3.59537805e+03 8.28072693e-01 5.72865176e-09
 2.60000000e+01 2.04000000e+02 7.06000000e+02 1.44800000e+03
 1.69500000e+03 1.17500000e+03 4.75000000e+02 1.57000000e+02
 1.14000000e+02 9.80000000e+01 6.30000000e+01 3.00000000e+01
 1.40000000e+01 7.00000000e+00 2.00000000e+00 0.00000000e+00
 0.00000000e+00]"
54,-0.97019494,-0.7291612,-1.0,-0.6621954,-1.0,-1.1870690411217957,2,"[726.4605779550004 5394.150020120766 4219.911661386133 766.4002236437956
 14.723853321328638 67.2432369055418 329.981070956237 898.358480857339
 1480.885762766035 1488.937766713427 912.034044732657 358.70918209438156
 145.82296108627884 105.22319006284907 77.39905159647917 40.78951707603622
 17.552219081145434 8.544755475833623 3.234194617321636 0.4838047968708189
 0.006167112755159687]"
55,-0.9717391,-0.69728464,-0.9999993,-0.30800825,-0.952055,-1.2051230780515207,2,"[71.88974152576874 1085.2933129205164 4283.230946610742 4004.0427972467423
 1241.6343675990756 141.8831481434244 130.22196816732693
 445.77985522324695 940.9877605747059 1280.9574903378266
 1101.6537456347135 606.6905334705577 236.89865098933106
 112.81587494948313 80.17120536743381 47.54687840892458 23.027991397474953
 9.443107107739172 3.0028373680650855 0.47950310059275614
 0.0061652491061674475]"
56,-0.9637807,-0.64557093,-0.9999963,0.19577122,-0.9995942,-1.2439522653427342,2,"[7.100884159026658 170.0214420010541 1309.9882634410426 3700.1980335199655
 3610.3234388578526 1421.9973199972906 273.12322074365153
 188.4486379492266 413.2076346962099 628.6635723557425 656.8856362361445
 488.29558329174023 246.84644601153158 104.44870240010387
 55.03872465422677 35.8973837916505 18.963159754580982 6.840435127250039
 2.206824164118663 0.4665435999212142 0.006159657531727758]"
57,-0.9862228,-0.6468673,-1.0,-0.90072644,-1.0,-1.2930069647821134,2,"[0.7951277814704468 25.71442803187103 298.9655384588781 1502.700306871941
 3349.100505774771 3185.10974876381 1373.211563740934 318.85091359244916
 189.25729901330612 301.88210411527945 380.87535254076965
 348.65559851430396 215.9660494836403 102.24526998673234
 48.931765347591686 27.350273074198547 16.666656851511533
 7.415549387328044 2.0510648833586 0.24840135268518682
 0.0030863523862572073]"
58,-0.98589754,-0.69164515,-0.99999976,-0.99761415,-0.8998705,-1.299580518781612,2,"[0.018007422617062063 3.2258295261012693 59.53118120584654
 452.63134596233556 1695.782993593439 3125.4262991570545 2800.753028623331
 1260.4551098150193 363.95951405893504 237.17814776022624
 325.84529454248894 363.14009081480606 281.40703153709444
 154.3995521579578 72.33094049021109 34.67460373997318 17.67636528817207
 8.834507580954927 3.240176801069648 0.4838079973606165
 0.006167112792069274]"
59,-0.8639556,-0.60700095,-1.0,-0.95834243,-1.0,-1.3219223630655794,2,"[0.0021656532307322276 0.4129999886231731 10.962692682137087
 115.84940898112986 634.0753904700873 1879.3515570901181 2917.62592097389
 2337.569198728048 991.2307383062151 280.3039180939036 155.89161911032105
 168.1931377540202 171.91859502107906 119.45536926239589 58.95841359336767
 25.913127497047782 8.981212337038198 4.315603314254943 1.7417872146737112
 0.24405804785525975 0.003084488257440343]"
60,-0.96959335,-0.7905575,-1.0,-0.8182757,-1.0,-1.328764016416148,2,"[1.9486713384911513e-06 0.010600624704835387 1.576013890184505
 26.851087980948417 203.94910830607103 858.3327466725659
 2043.4818726580884 2697.95227735748 1953.2060476810188 817.3631425223411
 269.4126503334147 168.2852092676087 170.39047801451338 145.51017755593512
 86.76042260473123 38.47622781574064 13.455166464991155 4.9858069868766925
 1.753811303952287 0.24406444969304641 0.003084488331259516]"
61,-0.96551555,-0.75596166,-0.99999994,-1.0,-0.83959675,-1.3451490342269006,2,"[1.9489220824716457e-07 0.001065263544048491 0.18040329161587837
 5.456634181303436 59.36071109292266 335.46855414244226 1098.303782150518
 2096.2598926407513 2320.7229625073683 1499.692111149103 615.2467967268393
 233.92248875970563 162.8509996975057 143.29999410388933
 101.22619806415484 52.491154773074875 19.239031563969593
 6.252246259582072 1.7778106235408377 0.24407725266646607
 0.003084488478897862]"
62,-0.7264396,-0.69507277,-1.0,-0.8594038,-1.0,-1.3785296435506351,2,"[7.85835586e+03 3.75551320e+03 8.64954363e-01 3.00000001e+00
 2.40000000e+01 1.79000000e+02 7.08000000e+02 1.44900000e+03
 1.69100000e+03 1.18100000e+03 4.94000000e+02 2.04000000e+02
 1.40000000e+02 1.26000000e+02 9.20000000e+01 4.60000000e+01
 1.80000000e+01 6.00000000e+00 1.00000000e+00 0.00000000e+00
 0.00000000e+00]"
63,-0.9725929,-0.7232023,-1.0,-0.6548163,-1.0,-1.3893006362384654,2,"[758.8165285996403 5634.400981952582 4407.867623822738 801.0285815235504
 16.69398669098393 60.17656599418227 312.275645104907 896.3615910549696
 1482.39218736114 1490.4948657751015 916.5646592092805 388.8975482400105
 180.5592336831941 131.6812135223496 103.73032117791335 62.680686910894416
 27.289429895325547 9.438607089097427 2.3364681036001196
 0.2527318563360933 0.0030882163674357255]"
64,-0.9695621,-0.6790826,-0.9999998,-0.2972595,-0.96092474,-1.408504513117467,2,"[74.73037803384085 1127.8238831495282 4451.664086381704 4169.647751797247
 1298.6298877287463 148.35769432673828 121.42113539889499
 428.21029589263566 937.2698218092821 1275.3340116216827
 1093.3920745018447 608.1259750539532 260.3919986679759 136.5630868893864
 95.82308252983984 65.26812564369096 33.620072710462196 12.951740892096689
 3.1504550046704543 0.26570095886711487 0.0030938080526041745]"
65,-0.96457344,-0.6371206,-0.99997926,0.23350799,-0.9997029,-1.4462964604628232,2,"[7.716279901617106 180.33017173943858 1367.17549263622 3832.0004455425865
 3746.205545260498 1480.018075570369 280.79512731054393 173.76163220982042
 388.52726298265964 640.3582698057788 695.9746218052621 506.74300995067557
 263.6914750883515 112.61314908761126 63.87970038026608 44.25674102557905
 25.93095877472901 11.839690712648213 2.8830254913236644
 0.26138005707569467 0.003091944182154416]"
66,-0.98598397,-0.64245486,-1.0,-0.901379,-1.0,-1.4970119120150638,2,"[0.7994499288638688 26.49054020553198 313.2001453000809 1576.7906573417479
 3486.1470248621276 3304.1129083788837 1418.0453548241603
 324.65693487269976 177.02129321258025 282.8059709620655
 384.92584696186435 373.54130721958546 245.46748699244432
 116.25328964209793 48.76360384318657 26.887612498509803
 19.491640948198068 11.20640788520893 3.1203486375168215
 0.2656849536095035 0.003093807868056242]"
67,-0.98539865,-0.6810462,-0.99999994,-0.9973462,-0.8959395,-1.504009365149159,2,"[0.018728592440614308 3.3595939720198573 62.540508674254816
 473.73781879030196 1767.2096711141014 3261.9469460961873
 2919.3273130011985 1313.6591471503345 365.4427901708981 225.2784457612613
 313.5560159192553 368.2658849830293 300.6236089591326 172.1355545132881
 77.80414975532369 35.19642306241483 21.151753458690756 13.026639808996713
 4.981882580709249 0.7278660440456178 0.009251601049509617]"
68,-0.8551897,-0.59740484,-1.0,-0.9160657,-1.0,-1.527213538321211,2,"[0.002165848124634624 0.4140656030331556 11.144543855013515
 121.16572248209503 664.6290146443412 1951.501940518852 3039.6720964525744
 2432.4374681942545 995.1366284117792 267.353524102264 144.3578069574183
 169.83734212546418 163.08157273880838 110.20401023151209
 56.89599289808952 21.600536790194106 10.162315623196218 6.124726946614578
 2.0270492823325927 0.24838854947771927 0.0030863522386188613]"
69,-0.97156507,-0.7795702,-1.0,-0.79763633,-1.0,-1.535632178136801,2,"[1.948683197987283e-06 0.010603084533920955 1.5867756007120182
 28.080796691175145 214.47300370742371 897.2726667185923 2128.044926984407
 2788.838006832673 1992.8970169379218 806.4031930211853 248.45911628905483
 154.85389310516703 161.46881365737795 134.3093384965935 75.79130940586421
 32.03031535418142 13.011702604830836 6.293667111657741 2.693527123477533
 0.4751597952947244 0.006163384977350583]"
