t,obs0,obs1,act0,act1,act2,rew,rep,crab_pop
54,-0.9764672,-0.672906,-1.0,-0.5014508,-1.0,-1.2389082285769002,0,"[70.04433100016288 1054.8020121613765 4155.243419550007 3884.6804335026964
 1205.0097486212317 137.92380526510678 111.73018048256796
 373.0166813650525 793.8577668081259 1056.4966864472613 874.7313066017556
 470.3411508765502 215.32145973836415 133.05483753191993 106.0943760257582
 75.75639574026704 39.860584390271164 16.766349640121113 5.963739711989699
 0.9589837968987265 0.01233049795396779]"
55,-0.9781232,-0.645929,-1.0,1.0,-1.0,-1.26190038157441,0,"[7.2753396268430395 168.25780494411512 1271.5438278586962
 3570.5163464725215 3502.621104347497 1384.7672282226188 264.9791666085807
 177.49544424239556 418.50916011001124 712.7746501256438 785.0980815114968
 561.1201730018606 285.3574015615711 141.66364491498058 102.9130603644266
 77.03004352346566 42.752299897669786 20.069223410525552 5.694177888024434
 0.5227217070255247 0.006183887921393794]"
56,-0.98613334,-0.6235296,-1.0,-0.6499982,-1.0,-1.3428078779942059,0,"[0.5998139229291558 23.90039687176029 292.352263113056 1463.0989298745048
 3229.7306104021354 3071.038371228684 1298.4912466407584
 283.51374658247533 132.73523260558582 225.81465778892482
 309.8908272860369 292.4344674420022 187.75451780820373 99.17687981269219
 55.28263091028635 36.04686036790892 20.363374891022456 12.909758789061154
 5.8917037564180195 0.9589453874323511 0.012330497511052751]"
57,-0.98666674,-0.6938506,-1.0,-0.69855344,-1.0,-1.358352410543571,0,"[0.01657034399730705 2.9868424095289696 57.41780715569804
 441.7166442117305 1643.726216823385 3008.302824926749 2660.882596446576
 1145.4527494528322 286.61627526105815 157.37146936759325
 225.84915268066655 261.9135670626236 209.6734970524218 125.41808820710582
 64.08365059210486 37.55922317312052 22.35312111760678 11.581678076718326
 5.119695299640232 0.9459986898122451 0.012324906084251408]"
58,-0.9815556,-0.75860524,-1.0,-0.72477794,-1.0,-1.3731322665721968,0,"[0.0014468216731828246 0.2919273354895159 9.717708520715307
 111.80897784676449 619.186604947142 1809.861607311217 2767.392062564459
 2186.91763322318 911.7688543206187 269.68851525312056 174.3380637356555
 218.06856454828696 216.1921910631095 151.7063044325283 79.94571724954909
 40.49371375765497 23.44565181394337 12.922519006333399 6.059432836162514
 1.1770940357259927 0.015403802730342475]"
59,-0.97311264,-0.75311524,-1.0,-1.0,-1.0,-1.3884471437982526,0,"[1.7538197914112505e-06 0.009543795176666764 1.4325604691133575
 25.796267280734064 198.62002539175518 825.9099955761161
 1912.3701864261402 2425.90793946098 1705.1571431009595 695.2554688786282
 241.23628424450007 179.6601181084421 193.73189771717736
 163.10243250907502 97.46609149072974 47.4749094576333 23.719842119483907
 10.701113224479812 5.394260765558848 1.8415940943582403
 0.21015110868938025]"
60,-1.0,-1.0,-1.0,-1.0,-1.0,-1.3981340641389821,0,"[1.9488881982149225e-07 0.0010645607507934242 0.17733102056222305
 5.114090420921397 57.095327016264335 323.6851227564044 1052.690958717537
 2005.8532677354397 2204.2318615715994 1410.2470248129673
 569.5370348181708 237.64594636118875 191.61242617640536 179.4124401035768
 125.85370668440818 67.04039473540477 30.87939916749381 13.659417037295047
 6.196299585781723 1.854556796143718 0.21015670030072953]"
61,-1.0,-1.0,-1.0,-0.8055558,-1.0,-1.4194235426658195,0,"[7.08142819e+03 3.38421898e+03 7.79439404e-01 1.00000001e+00
 2.10000000e+01 1.88000000e+02 6.62000000e+02 1.38900000e+03
 1.65200000e+03 1.10500000e+03 4.59000000e+02 2.00000000e+02
 1.63000000e+02 1.60000000e+02 1.14000000e+02 6.30000000e+01
 2.50000000e+01 1.00000000e+01 6.00000000e+00 1.00000000e+00
 0.00000000e+00]"
62,-0.96907425,-0.71083236,-1.0,-0.61094034,-1.0,-1.4320070307818173,0,"[683.7950395494497 5077.347812847011 3972.074827472287 721.5481809125552
 13.834833659298708 59.17061053876079 299.47968074581723 830.2157003961179
 1390.9508386047544 1390.242608427378 836.1974411699456 355.4723539419581
 184.7172845220728 153.43262531338394 126.74773366164558 79.0889144009631
 35.29162197456599 13.39829641961936 5.941013593227937 1.850242297906459
 0.21015483650409894]"
63,-0.97237784,-0.6655534,-1.0,-0.5050546,-1.0,-1.452153224280461,0,"[67.33366912656058 1018.4655542529056 4024.2380011345704
 3757.9908872427254 1165.8781031750984 132.95537281098373
 117.21238174494214 407.1352355863965 876.3696110561839 1182.6681568126794
 996.3619939907966 546.2239899926365 238.94418734707014 142.49258792039652
 114.91735894980711 82.06820356647881 44.37197488090584 17.255239194499683
 5.059955009020307 0.7279076547819624 0.009251601529334241]"
64,-0.9752969,-0.63454366,-1.0,1.0,-1.0,-1.47622490808445,0,"[6.865310277913994 161.39785365662848 1230.0894176159472
 3460.7553076939444 3384.685726403965 1331.2940694877752 256.0975351244471
 185.4319262928106 457.3414079255291 786.8527718995462 869.7081272380028
 639.3933024744853 331.676193278923 158.8143824247822 106.04764105111917
 79.89694262396505 45.595961284482925 20.263134017702868 6.777715757085645
 0.971952899273715 0.012336089639136238]"
65,-0.98505336,-0.61943394,-1.0,-0.6662899,-1.0,-1.557272892343572,0,"[0.594059568296143 22.911737293417804 279.6732811405381 1412.6959102168084
 3135.5676119125824 2943.6061001510393 1227.941549436114
 258.41988433302697 142.9041728775631 251.54321166528996 357.0283110750186
 346.7269782898884 222.79999819516257 107.58702877413391 53.4087308722301
 41.505812333741765 25.179609457619684 10.253101023098576
 3.9306430980120934 0.7105920459950029 0.009244145678439342]"
66,-0.986735,-0.6861483,-1.0,-0.65538776,-1.0,-1.5723821216482659,0,"[0.015850148409465428 2.858357543008499 55.105762634304895
 423.6068591542129 1579.1812779938016 2899.5847368390478
 2549.9320081880446 1091.2229657121782 275.89887415500243
 170.9742918328518 261.7271978516975 310.730395520674 248.63769633596036
 141.7649232466964 67.26186539047492 39.72380936930472 25.956612249696278
 13.345141628567138 4.7385609577684935 0.7235579467879556
 0.009249737326698204]"
67,-0.97949386,-0.742027,-1.0,-0.6282753,-1.0,-1.5888727954825816,0,"[0.0014464319531465298 0.2898101624104469 9.415430937114087
 107.95381103640905 594.988577698904 1732.6344586229511 2645.9283707523846
 2078.568119962071 872.3669235218575 254.61848926748806 187.27492924821462
 242.98945049689038 235.62787214938928 162.17860763777205
 85.50547884164916 43.44080586177408 25.417774243586955 13.431998150397382
 5.404984513016153 0.9503291918247913 0.012326770065429926]"
68,-0.9738875,-0.7618101,-1.0,-1.0,-1.0,-1.607433461826331,0,"[1.7538079319213973e-06 0.009541335400274064 1.4218075206443677
 24.597393298417256 190.7742524545002 791.1307106654389 1796.6114445510948
 2256.350963521361 1567.9418557960003 637.3133372800479 229.46147257163122
 195.12864693670178 199.3089839213135 161.8896124190289 104.31537244725676
 50.51336877189258 24.302518486283294 14.879816139370497 6.843438240247318
 1.1900471347938013 0.015409394230962992]"
69,-1.0,-1.0,-1.0,-1.0,-1.0,-1.6152953540491064,0,"[1.9488881981745617e-07 0.0010645607169194001 0.17732538754491983
 5.094232702623349 55.272823395694935 312.9583793489351 1007.2759834156674
 1875.5804088089362 2042.4115861953728 1296.7738069149723
 528.0339906625821 237.41287327945565 203.87227026093908 180.0620247483524
 125.7708427626044 68.59438338773374 32.51664049392791 16.95730042902545
 7.920042521829093 2.098605241125271 0.2132411884474411]"
70,-1.0,-1.0,-1.0,-0.8055558,-1.0,-1.6319656001999492,0,"[7.72930901e+03 3.69384163e+03 8.50750421e-01 1.00000001e+00
 1.80000000e+01 1.56000000e+02 6.28000000e+02 1.29200000e+03
 1.52400000e+03 1.00400000e+03 4.29000000e+02 1.92000000e+02
 1.78000000e+02 1.58000000e+02 1.11000000e+02 6.30000000e+01
 2.70000000e+01 1.60000000e+01 5.00000000e+00 1.00000000e+00
 0.00000000e+00]"
71,-0.9706514,-0.6965864,-1.0,-0.57425034,-1.0,-1.643563124137276,0,"[746.3555404650161 5541.8750528830915 4335.480348686645 787.5365582205474
 13.92582251816659 50.11308016075782 268.12700461957314 776.1330863230036
 1292.9714734894997 1278.2903739060919 771.5814453203084
 328.46593345697767 183.5649575160785 158.28034873543342
 123.68647852113989 76.79852574868278 37.11861662152916 16.779665550182607
 6.3378698931847754 1.6407514529920741 0.20708525921025667]"
72,-0.97547853,-0.67518973,-1.0,-0.49790785,-1.0,-1.6642932718834726,0,"[72.75859932192559 1106.8044700534726 4391.1385591567305 4099.14855157363
 1274.2471122426925 140.99717355525493 102.7165872773915
 367.77707223601897 791.0676713624537 1075.8608946253478 922.3840229492407
 507.1498118662222 229.58396540750388 147.593070546746 120.04188911946012
 78.92974921520813 41.12095079921931 19.792141314153906 8.223354292925984
 2.1029453456994514 0.2132430525393484]"
73,-0.977534,-0.6210163,-1.0,1.0,-1.0,-1.6880041741892398,0,"[7.6954441136140534 176.87508379307258 1338.7049694727825
 3775.0865042104683 3701.131510418649 1467.2885441605072 271.3216775472278
 164.52580052552977 408.83716718453815 723.1298932850021 834.9516197560487
 603.3992493788456 305.0410826582726 154.6896110979739 102.72889413700958
 71.795566647469 42.80427932603116 20.404544456837442 8.235340375953415
 2.102951746991115 0.21324305261316756]"
74,-0.9855667,-0.62094414,-1.0,-0.661371,-1.0,-1.7689956687468942,0,"[0.6981966010965485 24.966025215632072 302.0951214864694
 1533.8767994422553 3415.1543183195436 3231.700911557945
 1363.3366339189042 284.4044463222928 122.24904383711969
 227.06247124306785 337.91557425477174 308.4861580537423 199.1727304862437
 103.34787702840941 53.55843006332339 33.382824833415974
 20.792706086592737 10.146406838466936 3.9305725266061833
 0.7105920449807828 0.009244145678439342]"
75,-0.9870458,-0.71298337,-1.0,-0.7408682,-1.0,-1.7843511949797852,0,"[0.01585521469200323 2.8858646267289783 58.96436600460081
 464.6371908630571 1732.922766211397 3174.2101581130783 2795.939593274611
 1198.054893183526 294.56217198003793 153.56880245048066
 237.30039135756058 289.39025165087185 231.44007898088083
 133.51127234262464 68.22899069698428 35.0673440527196 20.680244615952464
 11.334333512226346 3.786799336201662 0.49245619903642424
 0.006170840606787964]"
76,-0.9789039,-0.7575137,-1.0,-0.7127527,-1.0,-1.798094777123785,0,"[0.0014470165738620822 0.29299435556504777 9.905717378960219
 117.85665408125251 658.3537861054102 1916.4245909429324
 2936.3052900792536 2312.805917026859 962.7503868610189 276.47256524862803
 184.07774445262197 236.69810850419856 235.29681417702773
 163.27263033181606 87.53948595788233 43.110453367369644 22.18323240615075
 11.470447495673007 4.4532554631179675 0.7192274445413617
 0.009247873345519686]"
77,-0.97298497,-0.7605372,-1.0,-1.0,-1.0,-1.8152361944792903,0,"[1.753829956701721e-06 0.009545903669345282 1.4417960583546408
 26.89000506782921 211.24636130897878 877.2677723043264 2027.6402400696627
 2579.932239928517 1791.6783431095985 730.581141457625 251.31345218784523
 193.3065567765058 213.95051228071756 182.39163379748186 110.7207162144065
 51.960524694497494 23.52740269891009 10.589040728550852 4.603021700735851
 0.937366491131556 0.01232117845408065]"
78,-1.0,-1.0,-1.0,-1.0,-1.0,-1.828611037128781,0,"[1.9489051403701913e-07 0.001064912170003685 0.17887091173529035
 5.298640967308841 59.55715805366962 344.9806323200389 1124.9842633431895
 2122.254237679353 2335.5868949182263 1486.2055785984635 601.5454569394439
 251.01149274964104 207.88853448651048 197.4215455319746
 142.94041991902247 75.26739857599557 33.32169763184697 14.17638814842634
 5.417057465171647 0.9503355943647342 0.0123267701392491]"
79,-1.0,-1.0,-1.0,-0.8055558,-1.0,-1.859257484204308,0,"[7.64567948e+03 3.65387503e+03 8.41545477e-01 1.00000001e+00
 2.40000000e+01 1.84000000e+02 7.38000000e+02 1.45300000e+03
 1.78100000e+03 1.17000000e+03 4.82000000e+02 2.16000000e+02
 1.69000000e+02 1.77000000e+02 1.29000000e+02 6.40000000e+01
 2.80000000e+01 1.20000000e+01 4.00000000e+00 0.00000000e+00
 0.00000000e+00]"
80,-0.96763426,-0.7071928,-1.0,-0.6019803,-1.0,-1.873455086198196,0,"[738.2801273623311 5481.913107153102 4288.571365464415 779.0310674168957
 15.09109819421745 61.096539309911414 319.95232840089307 902.1350174026899
 1480.2139453263462 1487.0448321204344 880.7288948582224
 377.57757431001926 197.34705112589637 164.07172213194085
 136.39939547300656 84.76796758928529 39.707029335115664
 16.108737278352173 5.702400963467762 0.9546660971574492
 0.012328634120427617]"
81,-0.9678073,-0.6620604,-1.0,-0.50380206,-1.0,-1.89499142560011,0,"[72.4175152405308 1096.234211596299 4333.600358376357 4044.9949236403777
 1255.4723967402742 143.35139083664635 124.11474185413276
 432.72920943448753 912.6380273212238 1230.9023410812135
 1059.3794186379978 575.010745715239 258.39314490613896 152.3325551970638
 115.66061547546595 78.73580705553026 42.93094268773252 19.16306967954952
 5.843927837690986 0.7408607533816667 0.009257193029954758]"
82,-0.9754668,-0.6302234,-1.0,1.0,-1.0,-1.9203705556714086,0,"[7.601372086778392 176.52325193196785 1334.8963328615018 3736.211593814652
 3635.6833774035294 1435.626512466778 276.6825679603613 204.78258476703462
 495.77203263929704 835.4062587260183 947.8075821485032 695.9350223147444
 349.93485416000965 166.41958605470077 109.28965018186906
 76.17368593130932 43.08280952022574 19.009609559660426 6.92144552000998
 1.1900887445939388 0.015409394710787616]"
83,-0.9835,-0.6200396,-1.0,-0.6520529,-1.0,-2.00153560833112,0,"[0.7987248620178461 26.335640927418225 307.32966042268356
 1536.257020878982 3390.9679876805417 3182.4611788818415
 1332.3124136856072 288.2121100563537 154.4725791136644 272.5770648177504
 373.71649778082747 337.56441584807084 226.62184962803707
 119.46428860936136 54.22646939772565 30.46298153661648 23.201528323056362
 11.132384334516445 2.62165416331643 0.2570623568663103
 0.0030900803486142436]"
84,-0.9864347,-0.68769777,-1.0,-0.6658356,-1.0,-2.0175091228360076,0,"[0.018009565980691446 3.2374539475194264 61.10599704506501
 463.54036058883617 1718.0926452947563 3141.9648529442825
 2756.948005387347 1192.181727264456 308.72128995915176 182.20902484140439
 268.9415632707562 312.2923836232611 245.58510183392912 151.0439999797088
 75.3540516855463 35.843615414704 21.08786291960409 12.067552491796725
 2.7212460259384006 0.04323460880375052 1.863899977427863e-05]"
85,-0.98008966,-0.7495802,-1.0,-0.6698108,-1.0,-2.034455971217746,0,"[0.002165068720140532 0.40983863643754975 10.572286335533724
 117.18841973621599 651.2186789493938 1889.0792642041727
 2877.1546603948846 2262.3180673435363 950.8259879211439 289.9802447051878
 203.09810393975758 257.9434711366666 245.06793751425624
 172.50946261322022 98.30808151283134 45.812330779094644
 22.645926414897342 12.100551482327823 2.721267743261129
 0.04323460911582033 1.863899977427863e-05]"
86,-0.9704412,-0.7654366,-1.0,-0.9925679,-1.0,-2.0530715750776043,0,"[1.9486730327116115e-06 0.010600976165447123 1.5775606654216476
 27.059811072125022 208.35919998235372 870.4624826040691
 1991.2711198020618 2482.969600769703 1711.5566606676396 698.6411474922984
 255.5440173988858 205.0103087262651 217.31258133314893 180.60283685075837
 117.52607238578712 60.49003818009554 26.040284397986497
 12.748864443762379 4.309541990750519 0.501091599455192
 0.006174568273868308]"
87,-0.9641196,-0.6826909,-1.0,-0.28885773,-1.0,-2.065405551067793,0,"[1.9489220824850995e-07 0.0010652635553398385 0.18040516932959635
 5.463258925240271 59.983782232554674 340.0246699720651 1106.3064793511119
 2074.773983878902 2235.626605675568 1409.4109448147085 577.846528634886
 258.1474544477329 216.18194629472944 194.81566749041122 140.3858645419151
 81.51475739501086 36.783067628409825 14.908086796981408 5.678445074779187
 0.9546532948081666 0.012328633972789271]"
88,-0.9647703,-0.7230022,-1.0,-0.61074805,-1.0,-2.1002745304193757,0,"[7.42641259e+03 3.54908724e+03 8.17411185e-01 1.00000001e+00
 2.30000000e+01 1.74000000e+02 6.91000000e+02 1.45900000e+03
 1.64900000e+03 1.07300000e+03 4.53000000e+02 2.19000000e+02
 1.81000000e+02 1.66000000e+02 1.20000000e+02 7.00000000e+01
 3.60000000e+01 1.30000000e+01 5.00000000e+00 0.00000000e+00
 0.00000000e+00]"
89,-0.97177494,-0.7075477,-1.0,-0.60525906,-1.0,-2.119870174752722,0,"[717.1073345977902 5324.69986808325 4165.5814635858005 756.6936876385703
 14.595397000969738 57.34971947059178 291.65411276550793 827.772459793457
 1344.531685246754 1285.9215957431302 760.878666645177 328.4710529332243
 187.18737806028213 156.05541501806994 120.91583883745032
 75.68729167378082 40.755025434055035 18.020912236064763 6.654097439580291
 1.1857678439727755 0.015407530840337857]"
90,-0.97334963,-0.6721589,-1.0,-0.49853936,-1.0,-2.139551931349696,0,"[70.1039351744942 1064.5319258910845 4215.456097835743 3926.365539029965
 1227.3147432101239 139.19648819364684 107.86880542980603
 387.9959985224999 842.4965053104141 1116.8227569497046 926.8317602868575
 503.87224858565827 227.41790085097318 152.7399310930577
 115.93691360483987 75.84094265046984 42.91518210939345 20.30147494276635
 7.568905967174075 1.8761805017982482 0.21016601987443584]"
91,-0.9790213,-0.63940674,-1.0,1.0,-1.0,-2.163681878882034,0,"[7.196368128749403 170.47595422361266 1297.5120479878624
 3630.2225791994133 3545.9698185488096 1407.1502707077661
 263.5726021056172 171.50732144840867 446.1348226134741 774.4284988338036
 846.6289426373978 612.4338894347427 317.2897122786999 163.48193716348362
 111.11601260020116 74.27219970306538 42.09856178045696 21.50072427374877
 9.418448392105185 2.338355190864678 0.21632381298207004]"
92,-0.9853733,-0.6076145,-1.0,-0.71661913,-1.0,-2.244705738109984,0,"[0.7929687536887199 25.337463207806287 293.33058070709825
 1473.7050769480504 3284.1587309861534 3115.794565944413
 1331.8940584292866 285.8982305577211 143.17409219905065
 251.93334384090232 345.8193667516163 313.01960830011774 203.4180201637434
 107.42438990811961 57.24696434736085 34.02549319853582 19.631464156706507
 10.38005522350786 3.7690714249735984 1.8430480146389292
 0.39567477172947396]"
93,-0.9860729,-0.7031078,-1.0,-0.73023593,-1.0,-2.257897854297126,0,"[0.018006448325442435 3.220538350772521 58.783232077505545
 444.07584161400257 1661.4096022002843 3056.71514138952 2711.566886037294
 1179.6303842901007 306.20787010801126 172.05796153748182
 251.60161031495198 298.502380109962 240.29118645052085 139.74131037173322
 70.07512474446466 36.36699517572522 20.327852693647497 10.498823261542181
 4.310717464846386 1.392362902032031 0.2039989069716378]"
94,-0.97775835,-0.7584574,-1.0,-0.71561205,-1.0,-2.2719866757977405,0,"[0.0021652635394975475 0.41088878926042544 10.686525018989784
 114.89011699933936 626.8559801249868 1828.9484191271129 2821.910659516073
 2236.1254029143033 944.9593590058128 284.47032244680804
 193.20932571089332 244.60957100814574 240.09709589578517
 165.4797727283136 89.09143426685868 44.92178647421677 24.666135091252617
 11.835514974843793 5.001129479148494 1.61914694988625 0.20707593985800787]"
95,-0.97271335,-0.75485224,-1.0,-1.0,-1.0,-2.288686995389155,0,"[1.948667950067721e-06 0.010599921930399183 1.5729447483289476
 26.51954215060898 202.59886340074812 844.5243830684109 1946.8416383512204
 2472.9108475629546 1727.1905504749243 713.1952392669969 258.4602388175139
 204.45352286278845 221.6565084321543 182.97702462000473
 108.85519488549274 53.42438300467457 26.97529708814713 13.361836673867877
 4.73857181993107 0.7235579469439929 0.009249737326698204]"
96,-1.0,-1.0,-1.0,-1.0,-1.0,-2.3007900657960287,0,"[1.9489220824761302e-07 0.0010652635478122518 0.18040391737458186
 5.458822976786991 59.51304035834186 332.7244803520597 1075.1258854854239
 2033.2149505466227 2231.7107061777256 1432.6236006039167 592.897039685776
 261.44116844570925 221.42731463617082 201.34658625840396
 139.42642047453953 74.13373613801119 34.16877665107894 16.423328238499284
 6.207045051050297 0.9632918939223392 0.012332361676779202]"
97,-1.0,-1.0,-1.0,-0.8055558,-1.0,-2.32742773766951,0,"[7.23110756e+03 3.45575084e+03 7.95914329e-01 3.00000001e+00
 2.70000000e+01 1.82000000e+02 6.82000000e+02 1.40300000e+03
 1.68300000e+03 1.11400000e+03 4.78000000e+02 2.19000000e+02
 1.91000000e+02 1.70000000e+02 1.23000000e+02 6.70000000e+01
 3.20000000e+01 1.40000000e+01 6.00000000e+00 0.00000000e+00
 0.00000000e+00]"
98,-0.9699657,-0.71150786,-1.0,-0.6129581,-1.0,-2.341149385842364,0,"[698.2483399906833 5184.667155069126 4056.035176438305 737.141864264983
 16.54615518892743 62.953973751540175 304.91866586659245 852.0623289501112
 1414.4591170936453 1410.1837415004713 850.4677206656861 379.258347481052
 210.7930798097945 173.78180223376447 133.61407442968115 83.80979664655821
 42.76446120568451 19.18276260824397 7.837248884515025 1.421171288470473
 0.018488291209240337]"
