"","growth_k","growth_xinf","growth_sd","growth_A","growth_ds","mort_alpha","mort_beta","trapm_pmax","trapm_sigma","trapm_xmax","trapf_pmax","trapf_k","trapf_midpoint","init_mean_recruit","init_sd_recruit","init_mean_adult","init_sd_adult"
"18",1.17116080538787,80.969262242837,2.68557962948269,1.6061966009523,0.237765632084217,19.5101629782639,0.00281577805740723,0.000351044728611342,6.88072609345906,44.5433128621978,0.000181198301183911,0.373224343919655,35.3322543021267,12.5024544101532,4.9407946140932,3.7975766060593,0.208315464367274
"19",1.24235833131185,79.4366772529101,2.94174662048393,1.9859158628323,0.225458016043585,0.882672283391185,7.03544445556164e-05,0.000358666673362929,6.52851796911,46.5882314160576,0.000182713502319265,0.349953613674331,36.8036199277213,7.37908437377221,5.53729459098546,3.7539291800904,0.233683328691484
"20",1.23652812531414,80.1341443926555,2.85589449524001,1.40260206715507,0.238909152092497,13.0428184792788,8.28344693779819e-06,0.00039924889451004,5.94841301773729,44.5251894613547,0.000168234797889603,0.327611112522718,38.1906062472043,10.6996962480151,5.83324532172156,3.7974305052096,0.215132385745586
"21",1.25076232958544,79.4720688383039,2.96882450488849,1.99539289855002,0.222745273506439,2.41485035271193,0.000239349616051471,0.00046295289910357,5.85576913737806,45.3927566245892,0.000180444776320889,0.506685812347977,36.1292268003791,7.21748113621706,5.45181017210902,3.77107543091283,0.228668530341707
"22",1.33184198358357,78.4931835085182,3.01131915691135,1.38312234421694,0.237989372569602,1.40126024234461,0.000455243822801151,0.000501876134503061,6.35631608864837,44.3307000341477,0.000174473731401916,0.72889485758349,32.2153240980324,10.6756740586461,4.29464975442679,3.82615785745624,0.220132998751533
"23",1.16350013226718,80.1562064613386,2.83245706509577,1.62790468490513,0.239613857616096,3.81727198593709,0.000810885926918682,0.000323274470837983,6.81712228284,45.4345207903853,0.000174105557075543,0.315555467558171,37.9345567571173,12.9668458657972,4.7689025811531,3.79677431532179,0.219575104150104
"24",1.33913640358291,79.6232307569664,3.06747382084819,1.76565785591349,0.243756435597143,5.17510104439315,0.000519697024774085,0.000415914269169632,6.36183914450534,46.022275151237,0.000176258274555544,0.788918235267158,31.1576865808375,4.37559360780557,5.19265380778176,3.77271732482816,0.216980981509757
"25",1.23172518531478,80.5402910212465,2.73417446792224,1.40248964858861,0.231518004626419,2.30536366230781,0.00129979804872999,0.000361552893792692,6.30431110078456,43.9261826983592,0.000182975087851249,0.605953545018784,33.9941146275732,14.1253804484584,3.93351863666671,3.75386576259739,0.229644387073087
"26",1.28300504733341,79.2325963064324,2.96097939965061,1.48349090002395,0.270022398213317,7.20521893476716,0.00071351267848974,0.000407427520680525,6.35338184857877,45.199789990676,0.000182117031561584,0.67339030535526,32.8853982981788,8.7392829936767,5.87911185439211,3.84442079381094,0.19934174994209
"27",1.32154163786472,79.9652273267572,3.0816221646344,1.49266677669675,0.250113771417716,5.39384036867687,0.00070061309919862,0.000429452014739271,6.2385734682027,45.2175919925823,0.00019635365268805,0.314430058882851,37.972514401986,4.92900515886587,5.06432986469992,3.80524236820126,0.204896921417799
